date,open,high,low,close,volume,amount,turn,pctChg,adjustflag,flag
2018/4/23,34.96881276,35.22572172,33.21132192,34.22728008,22598933,1324089451,3.657938,-0.896031,2,f
2018/4/24,34.303185,35.60524632,33.67842912,35.42424228,25935485,1544360862,4.198004,3.497099,2,
2018/4/25,34.78780872,36.3175848,34.75861452,35.47679184,20067641,1227297222,3.248215,0.148344,2,
2018/4/26,35.324982,35.85631644,34.449156,34.5367386,15272679,919626411,2.472087,-2.649764,2,
2018/4/27,34.88123016,35.92054368,33.6901068,35.54685792,20832802,1248371036,3.372067,2.924767,2,
2018/5/2,35.4417588,36.7554978,35.42424228,36.15409728,20316058,1256356304,3.288425,1.708274,2,
2018/5/3,35.908866,36.6679152,34.741098,36.65039868,19435963,1191178820,3.14597,1.372743,2,
2018/5/4,36.4343616,37.11750588,36.01396512,36.0256428,15649775,978779969,2.533125,-1.704636,2,
2018/5/7,36.3759732,37.74226176,36.2591964,37.59629076,21978743,1399917361,3.557552,4.359803,2,
2018/5/8,37.43864208,38.23856316,37.0182456,37.5729354,15019680,965645016,2.431135,-0.062123,2,b
2018/5/9,37.6021296,37.61964612,36.49858884,36.62120448,14677306,928632856,2.375718,-2.533018,2,
2018/5/10,36.62120448,36.76717548,35.05055652,35.39504808,20425588,1249328938,3.306154,-3.348218,2,
2018/5/11,35.44759764,35.79792804,34.8578748,35.02720116,13989803,845076162,2.264436,-1.039256,2,
2018/5/14,35.1498168,35.3833704,34.14553632,34.54257744,15814249,937430247,2.559747,-1.383567,2,
2018/5/15,34.6827096,35.43008112,34.45499484,35.4125646,12952963,774961170,2.09661,2.518596,2,
2018/5/16,35.2082052,35.37169272,34.57177164,34.64767656,11403944,682173476,1.84588,-2.159936,2,
2018/5/17,34.57761048,34.9746516,34.26231312,34.44331716,7638905,451582711,1.236459,-0.589819,2,
2018/5/18,34.51338324,34.8286806,33.75433404,34.63599888,11241538,662111639,1.819593,0.559414,2,f
2018/5/21,34.86371364,35.9380602,34.86371364,35.69282892,15751736,957872598,2.549628,3.05125,2,
2018/5/22,35.5585356,35.65779588,34.9454574,35.48263068,10373319,626845737,1.67906,-0.58891,2,
2018/5/23,35.3833704,36.6971094,35.15565564,35.91470484,19491910,1207506736,3.155025,1.217703,2,
2018/5/24,36.3723,37.8213255,35.961645,37.287474,26203891,1655760419,4.241449,3.82228,2,
2018/5/25,37.0352145,37.275741,36.266703,36.8944185,14943852,936987421,2.418862,-1.054125,2,b
2018/5/28,36.95895,36.95895,35.269398,35.3339295,16563990,1018311398,2.681102,-4.229607,2,
2018/5/29,35.3339295,35.961645,34.7942115,34.8411435,11091068,667485616,1.795237,-1.394654,2,
2018/5/30,34.0432995,34.5712845,33.3510525,33.474249,18246995,1058030406,2.953519,-3.923216,2,
2018/5/31,33.8673045,34.189962,32.7057375,33.8438385,13055803,747054762,2.113256,1.104096,2,
2018/6/1,33.55638,34.365957,33.368652,33.849705,10209968,589224262,1.652619,0.017338,2,
2018/6/4,34.072632,34.1840955,32.171886,32.3772135,18630734,1039956498,3.015633,-4.350091,2,
2018/6/5,32.2950825,33.192657,32.277483,33.1515915,11140493,624112824,1.803237,2.391737,2,
2018/6/6,33.20439,34.0257,33.1515915,33.638511,10907476,625773246,1.76552,1.46877,2,
2018/6/7,34.0257,34.588884,33.55638,33.5739795,9829645,569167866,1.591059,-0.191839,2,
2018/6/8,33.7030425,33.931836,32.8113345,33.3627855,9305891,528154147,1.506282,-0.629042,2,
2018/6/11,33.3627855,34.0257,33.0694605,33.955302,9093832,521660962,1.471958,1.775984,2,
2018/6/12,34.1019645,34.1723625,32.981463,33.873171,10566352,603663893,1.710305,-0.241879,2,
2018/6/13,33.767574,33.861438,32.9403975,32.9521305,8673654,493723103,1.403946,-2.719092,2,
2018/6/14,32.8582665,33.309987,32.559075,32.570808,7848181,440170006,1.270333,-1.157197,2,
2018/6/15,32.559075,32.7644025,31.022052,31.127649,16042006,860492565,2.596612,-4.430834,2,
2018/6/19,30.4178025,30.4178025,28.0125375,28.74585,20483078,1017671710,3.315459,-7.651717,2,
2018/6/20,28.4466585,29.625825,28.4466585,29.179971,14277883,705252427,2.311066,1.510208,2,
2018/6/21,28.9981095,29.297301,27.5080185,27.642948,14866888,716277610,2.406404,-5.267396,2,
2018/6/22,27.1912275,28.62852,26.9917665,28.288263,10607023,509544159,1.716888,2.33447,2,f
2018/6/25,28.62852,28.874913,27.983205,28.1592,10409300,505464971,1.684884,-0.456245,2,
2018/6/26,27.8482755,29.5847595,27.7309455,29.297301,13208700,651637082,2.138004,4.041664,2,
2018/6/27,29.203437,29.555427,28.8690465,29.156505,11171231,556359094,1.808213,-0.480572,2,
2018/6/28,29.2445025,29.602359,28.86318,29.086107,9396952,468477701,1.521022,-0.241447,2,
2018/6/29,29.1389055,31.256712,29.1389055,31.0631175,16245969,842238231,2.629627,6.797093,2,
2018/7/2,30.85779,31.620435,30.5116665,30.9809865,14759133,784319483,2.388962,-0.264399,2,
2018/7/3,31.1569815,32.582541,30.8636565,32.3185485,15110535,818236983,2.445841,4.317362,2,
2018/7/4,32.1777525,32.207085,31.068984,31.32711,11208731,603690547,1.814282,-3.067705,2,
2018/7/5,31.268445,31.808163,30.963387,31.068984,8891130,475626474,1.439148,-0.823975,2,
2018/7/6,31.1921805,31.772964,27.959739,27.959739,43480530,2163864442,7.037903,-10.00755,2,
2018/7/9,28.7282505,29.543694,28.27653,29.2093035,23045313,1138921068,3.730191,4.469159,2,
2018/7/10,29.44983,29.7724875,29.015709,29.649291,15143250,760161467,2.451137,1.506327,2,
2018/7/11,29.09784,29.4322305,28.3175955,29.027442,11673938,576017925,1.889582,-2.097351,2,
2018/7/12,29.273835,31.0865835,29.21517,30.4647345,15921988,819334571,2.577186,4.951497,2,
2018/7/13,30.6172635,30.904722,30.212475,30.517533,9511046,495118939,1.53949,0.173311,2,
2018/7/16,30.341538,30.5116665,29.68449,30.130344,11971274,612117133,1.93771,-1.268743,2,
2018/7/17,30.106878,30.106878,29.039175,29.7724875,11620947,582731360,1.881005,-1.187696,2,
2018/7/18,29.9250165,30.38847,29.5964925,29.731422,9083111,464764000,1.470223,-0.13793,2,
2018/7/19,29.496762,30.2887395,29.156505,29.7959535,9318489,473368084,1.508322,0.217049,2,
2018/7/20,29.6668905,30.799125,29.3852985,30.587931,17457562,902315324,2.825739,2.658,2,
2018/7/23,30.5585985,31.9078935,30.435402,31.3916415,17581853,940313548,2.845857,2.627539,2,
2018/7/24,31.385775,32.4124125,31.244979,31.6028355,16792183,911862932,2.718039,0.672773,2,
2018/7/25,31.6849665,32.254017,31.3564425,31.56177,9989670,540507920,1.616961,-0.129942,2,b
2018/7/26,31.4972385,31.6497675,30.5116665,30.846057,10222270,538905636,1.654611,-2.267653,2,
2018/7/27,30.799125,30.998586,30.27114,30.5233995,7738559,403645822,1.252589,-1.046031,2,
2018/7/30,30.5058,30.986853,29.5964925,29.9015505,9007999,463941205,1.458065,-2.037282,2,
2018/7/31,29.80182,30.2300745,29.5964925,30.013014,5787431,295433038,0.936773,0.372766,2,
2018/8/1,30.1362105,30.564465,29.80182,29.8663515,5933843,304665451,0.960472,-0.488663,2,
2018/8/2,29.68449,29.7959535,27.5901495,28.910112,12908365,630613755,2.089391,-3.20173,2,
2018/8/3,28.675452,29.0333085,28.194399,28.253064,5507249,268043703,0.891422,-2.272725,2,
2018/8/6,28.358661,28.534656,27.502152,27.865875,6562969,312808363,1.062304,-1.370432,2,
2018/8/7,27.865875,28.452525,26.915502,28.429059,12284221,582715108,1.988365,2.021051,2,
2018/8/8,28.2706635,28.335195,27.173628,27.22056,10063988,474186426,1.628991,-4.250924,2,f
2018/8/9,27.208827,28.921845,27.10323,28.7282505,14289691,690920653,2.312977,5.538792,2,
2018/8/10,28.6226535,29.578893,28.6226535,29.3266335,13623117,678044191,2.205083,2.082909,2,
2018/8/13,28.8221145,30.564465,28.757583,30.4060695,15418967,782840019,2.495765,3.680736,2,
2018/8/14,30.224208,30.4060695,29.696223,29.9015505,7461904,381382585,1.207809,-1.659272,2,
2018/8/15,29.9015505,30.2770065,28.9042455,29.1623715,8907518,447957944,1.4418,-2.472047,2,
2018/8/16,28.945311,29.895684,28.475991,29.2210365,9121551,455524326,1.476445,0.201171,2,
2018/8/17,29.625825,30.03648,28.651986,28.7869155,8357644,418367678,1.352796,-1.485649,2,
2018/8/20,28.86318,29.9484825,28.499457,29.9250165,9477023,472692955,1.533982,3.953533,2,
2018/8/21,29.9132835,30.0892785,29.3970315,29.8780845,9242348,469515575,1.495997,-0.156828,2,
2018/8/22,29.7255555,30.411936,29.5730265,29.8076865,6470675,330323165,1.047365,-0.235615,2,
2018/8/23,30.7463265,31.772964,30.7463265,31.503105,24484748,1308805993,3.963183,5.687855,2,
2018/8/24,31.2508455,32.371347,31.1335155,32.089755,22039284,1200774368,3.567352,1.862197,2,
2018/8/27,32.0486895,32.5884075,31.855095,32.26575,16053651,884342530,2.598497,0.548445,2,
2018/8/28,32.14842,32.7878685,31.843362,32.1542865,11576229,636647442,1.873767,-0.345452,2,
2018/8/29,32.277483,32.359614,31.573503,31.866828,7681490,416923952,1.243352,-0.894,2,
2018/8/30,31.925493,32.113221,31.32711,31.7553645,7931228,428415644,1.283775,-0.349777,2,
2018/8/31,31.772964,31.972425,31.1569815,31.291911,8383659,451805634,1.357007,-1.459451,2,
2018/9/3,31.291911,33.028395,30.799125,32.922798,16938611,922758346,2.74174,5.211846,2,
2018/9/4,32.7526695,33.6678435,32.3420145,33.1633245,17591051,986815709,2.847346,0.730577,2,
2018/9/5,32.8524,33.3275865,32.394813,32.559075,11189159,626136359,1.811114,-1.822039,2,
2018/9/6,32.5297425,34.3014255,32.5297425,33.08706,18631307,1063574136,3.015725,1.621624,2,b
2018/9/7,33.145725,33.6678435,31.115916,31.7670975,20232056,1112691822,3.274828,-3.989362,2,
2018/9/10,31.6791,32.14842,30.916455,30.916455,11950078,639980066,1.934279,-2.677748,2,
2018/9/11,31.0396515,31.8726945,30.846057,31.5441705,8521118,456707351,1.379256,2.03036,2,
2018/9/12,31.5441705,32.441745,31.385775,31.79643,10755525,586007833,1.740925,0.799703,2,
2018/9/13,32.0369565,32.606007,31.0161855,31.855095,13210038,714629820,2.138221,0.184499,2,
2018/9/14,31.995891,32.089755,30.329805,30.4647345,16883303,886556594,2.732788,-4.364639,2,
2018/9/17,30.282873,30.9809865,30.1244775,30.3943365,7521240,391939417,1.217413,-0.231078,2,
2018/9/18,30.3239385,31.0044525,29.625825,30.85779,12457234,648214783,2.016369,1.524796,2,f
2018/9/19,30.8049915,31.761231,30.447135,31.280178,13851739,736499749,2.242089,1.368824,2,
2018/9/20,31.5911025,32.0252235,31.268445,31.4033745,10034036,540603281,1.624142,0.393847,2,
2018/9/21,31.596969,32.2481505,31.010319,32.1777525,12093227,653798428,1.95745,2.465906,2,
2018/9/25,31.972425,32.73507,31.8609615,32.430012,10478838,577138095,1.69614,0.783957,2,
2018/9/26,32.300949,32.828934,31.902027,32.4124125,11619804,640855426,1.88082,-0.054267,2,
2018/9/27,32.441745,32.7292035,32.1190875,32.394813,8639008,476782161,1.398339,-0.054296,2,b
2018/9/28,32.4124125,32.594274,31.6145685,32.3889465,11502022,629433017,1.861756,-0.018113,2,
2018/10/8,31.596969,31.8844275,30.7463265,30.846057,10566722,564443237,1.710365,-4.763625,2,
2018/10/9,30.9340545,31.4268405,29.3266335,30.0658125,14257698,732458295,2.307798,-2.529482,2,
2018/10/10,30.0658125,30.212475,29.156505,29.895684,8806937,446323940,1.42552,-0.565855,2,
2018/10/11,28.558122,28.98051,26.9859,27.57255,16715385,798108413,2.705608,-7.770799,2,
2018/10/12,27.3789555,28.206132,26.8040385,27.80721,11896671,559533173,1.925635,0.851067,2,
2018/10/15,27.842409,28.452525,27.772011,27.783744,7730660,370761654,1.25131,-0.08439,2,
2018/10/16,27.783744,28.1592,25.988595,26.586978,12221916,563566398,1.97828,-4.307435,2,
2018/10/17,27.10323,27.607749,26.152857,27.3554895,11379573,523554702,1.841936,2.890559,2,
2018/10/18,27.091497,27.8482755,26.8157715,27.10323,10064223,469597853,1.629029,-0.922154,2,
2018/10/19,26.7571065,28.722384,26.63391,28.569855,15678519,746613398,2.537777,5.411255,2,
2018/10/22,29.426364,31.2743115,29.156505,30.634863,24175599,1248180358,3.913143,7.227927,2,
2018/10/23,30.85779,31.1335155,30.142077,30.411936,12393918,647802597,2.006121,-0.727692,2,
2018/10/24,30.3708705,30.8401905,29.848752,30.4178025,10956215,566579528,1.773409,0.019287,2,
2018/10/25,29.344233,29.907417,28.687185,29.7255555,16297931,811142314,2.638037,-2.275796,2,
2018/10/26,30.15381,30.15381,27.45522,28.27653,19134439,932550975,3.097164,-4.874674,2,
2018/10/29,27.865875,27.865875,25.57794,26.504847,18691231,844389888,3.025425,-6.265561,2,
2018/10/30,26.270187,27.631215,25.331547,27.408288,16555466,754488038,2.679723,3.40859,2,f
2018/10/31,27.2498925,27.865875,26.927235,27.4141545,9483707,444884805,1.535064,0.021401,2,
2018/11/1,28.2354645,28.9394445,27.865875,27.9890715,17407860,847236592,2.817694,2.097153,2,
2018/11/2,29.21517,29.883951,29.21517,29.7607545,20963415,1057549022,3.393208,6.329911,2,
2018/11/5,29.3325,29.848752,28.6930515,29.309034,12016151,598914707,1.944974,-1.517841,2,
2018/11/6,29.273835,29.9719485,28.74585,29.907417,12369331,623598112,2.002141,2.041634,2,
2018/11/7,29.743155,30.1127445,29.485029,29.743155,11911437,605268439,1.928025,-0.549233,2,
2018/11/8,30.071679,30.130344,28.698918,28.757583,11146712,555680015,1.804244,-3.31361,2,
2018/11/9,28.722384,29.578893,28.616787,29.2093035,9013173,449726705,1.458902,1.570788,2,
2018/11/12,29.21517,31.890294,28.9159785,31.690833,23686798,1249418819,3.834024,8.495681,2,
2018/11/13,31.3564425,33.5270475,31.268445,32.50041,28264966,1564679406,4.575061,2.554611,2,
2018/11/14,32.512143,33.32172,32.2481505,32.73507,15970297,891104453,2.585005,0.722017,2,
2018/11/15,32.770269,33.497715,32.195352,33.145725,15698626,881973398,2.541032,1.254482,2,
2018/11/16,33.20439,34.5243525,33.20439,33.967035,19354930,1124670438,3.132853,2.477879,2,
2018/11/19,33.9025035,33.990501,32.9990625,33.5622465,10565628,602659573,1.710188,-1.191714,2,
2018/11/20,32.9755965,33.3627855,32.50041,32.7996015,10883755,610128194,1.761681,-2.272329,2,
2018/11/21,32.50041,33.0811935,32.26575,32.73507,8893585,496907625,1.439545,-0.196746,2,
2018/11/22,32.746803,33.380385,32.4124125,32.7878685,8998969,504472134,1.456603,0.161291,2,
2018/11/23,32.805468,32.8230675,31.0513845,31.20978,13300655,715377375,2.152888,-4.813023,2,
2018/11/26,31.162848,31.6028355,30.916455,31.09245,7236299,385238517,1.171291,-0.375941,2,
2018/11/27,31.3447095,32.136687,31.2156465,31.749498,9589684,518035748,1.552218,2.113206,2,
2018/11/28,31.6791,32.441745,31.010319,32.1777525,11697402,636048097,1.89338,1.348854,2,
2018/11/29,32.441745,32.8524,31.080717,31.1100495,11293981,612584208,1.828081,-3.31814,2,
2018/11/30,31.20978,31.7905635,31.1217825,31.7905635,7153435,384128366,1.157879,2.187441,2,
2018/12/3,33.4683825,33.732375,32.8348005,32.9521305,14056970,796799142,2.275308,3.65381,2,b
2018/12/4,32.9990625,33.1867905,32.50041,33.1046595,7822757,438203388,1.266217,0.462884,2,
2018/12/5,32.4124125,33.028395,32.26575,32.7526695,6634314,369707281,1.073852,-1.063262,2,
2018/12/6,32.50041,32.50041,31.6263015,31.7670975,7802123,425731085,1.262878,-3.009135,2,
2018/12/7,32.0486895,32.570808,31.9313595,32.488677,6328788,348602710,1.024399,2.271467,2,
2018/12/10,32.26575,33.192657,32.26575,33.0694605,8282285,464057846,1.340598,1.787645,2,
2018/12/11,33.309987,33.309987,32.2364175,32.594274,6241371,347051374,1.010249,-1.43693,2,
2018/12/12,32.6353395,32.8348005,32.26575,32.488677,3353519,185892817,0.542812,-0.323975,2,
2018/12/13,32.61774,33.2337225,32.03109,32.9169315,10624138,593218541,1.719658,1.318165,2,
2018/12/14,32.793735,32.793735,31.843362,31.855095,8097352,444516331,1.310664,-3.225809,2,
2018/12/17,31.5911025,31.7318985,31.0983165,31.4033745,6338240,338654319,1.025929,-1.418049,2,
2018/12/18,31.139382,31.503105,30.5351325,31.0279185,7125552,376728234,1.153366,-1.19559,2,
2018/12/19,31.057251,31.3681755,30.62313,30.6524625,5220694,276327175,0.845039,-1.210057,2,
2018/12/20,30.8049915,31.362309,30.658329,31.3212435,6729222,356655170,1.089214,2.181817,2,
2018/12/21,31.162848,31.5324375,30.85779,31.2743115,5449094,289850739,0.882008,-0.149837,2,
2018/12/24,31.32711,31.890294,31.1569815,31.4972385,5660780,305286542,0.916273,0.712807,2,
2018/12/25,31.256712,31.855095,30.7932585,31.6028355,7950393,426493824,1.286877,0.335259,2,
2018/12/26,31.44444,31.79643,31.244979,31.6145685,6388708,343885903,1.034098,0.037127,2,
2018/12/27,32.089755,32.6118735,31.432707,31.456173,9158053,500823330,1.482353,-0.501021,2,
2018/12/28,31.6145685,31.6497675,29.6316915,30.494067,13933465,717094673,2.255317,-3.058559,2,
2019/1/2,30.3591375,30.376737,29.496762,29.6434245,8007762,406163310,1.296163,-2.789536,2,
2019/1/3,29.3500995,30.6055305,29.3325,29.9719485,9685765,498579083,1.56777,1.108255,2,f
2019/1/4,29.6082255,31.514838,29.5378275,31.2860445,9466359,497870788,1.532256,4.384423,2,
2019/1/7,31.56177,32.7409365,31.3916415,32.430012,14638369,804433362,2.369415,3.656473,2,
2019/1/8,32.38308,32.8348005,32.078022,32.277483,8617527,475715757,1.394862,-0.47033,2,
2019/1/9,32.4828105,32.911065,31.972425,32.007624,9729312,539293871,1.574819,-0.836058,2,
2019/1/10,32.1308205,32.793735,32.019357,32.2364175,7939458,438178814,1.285107,0.714808,2,
2019/1/11,32.2833495,32.8934655,32.03109,32.8524,8362463,465357114,1.353576,1.910827,2,
2019/1/14,32.8582665,33.3627855,32.38308,32.5297425,7051290,393827618,1.141345,-0.982142,2,
2019/1/15,32.38308,33.9963675,32.1308205,33.9494355,12853948,727368342,2.080583,4.364289,2,
2019/1/16,36.430965,36.947217,34.2662265,34.671015,26178838,1578546297,4.237394,2.125453,2,
2019/1/17,34.72968,35.163801,34.0902315,34.119564,9717558,573814479,1.572916,-1.590522,2,
2019/1/18,34.037433,34.96434,34.0315665,34.940874,9003582,532804256,1.45735,2.407155,2,
2019/1/21,34.9819395,36.430965,34.389423,35.245932,13119242,795157317,2.123524,0.87307,2,
2019/1/22,35.199,35.492325,34.2427605,34.5243525,7311404,432811903,1.183448,-2.047276,2,
2019/1/23,34.5243525,34.753146,34.002234,34.189962,8872093,518668153,1.436066,-0.968564,2,
2019/1/24,34.4422215,35.633121,34.2310275,35.011272,13875246,826746272,2.245893,2.402199,2,
2019/1/25,35.023005,35.4629925,34.6768815,34.717947,8153292,487401363,1.319719,-0.837802,2,
2019/1/28,35.140335,36.548295,35.034738,35.726985,15704806,958335600,2.542032,2.906389,2,
2019/1/29,37.252275,37.838925,36.595227,37.4106705,23767071,1512550946,3.847017,4.712642,2,
2019/1/30,37.3989375,38.308245,36.8005545,36.947217,15042082,961971211,2.434761,-1.238828,2,
2019/1/31,37.3637385,37.4106705,36.25497,36.5893605,10523962,660235428,1.703443,-0.968562,2,
2019/2/1,36.900285,38.7189,36.7536225,38.578104,16628257,1073385718,2.691505,5.435311,2,
2019/2/11,39.30555,40.47885,39.012225,40.47885,24008296,1631239738,3.886063,4.927004,2,
2019/2/12,40.068195,40.3439205,39.6516735,39.903933,14708792,1000566705,2.380814,-1.420295,2,
2019/2/13,39.8922,41.1534975,39.7103385,40.185525,18262433,1253544553,2.956018,0.70568,2,
2019/2/14,40.12686,40.5668475,39.6868725,40.0388625,12942242,881814335,2.094874,-0.364963,2,
2019/2/15,40.00953,40.4495175,39.2879505,39.3700815,14347197,969386944,2.322285,-1.670329,2,
2019/2/18,39.716205,41.6580165,39.716205,41.6580165,21844318,1514807842,3.535794,5.811357,2,
2019/2/19,42.0334725,42.309198,40.549248,41.41749,20001718,1415824635,3.237545,-0.577389,2,
2019/2/20,41.311893,41.358825,39.939132,40.71351,14462709,999434605,2.340982,-1.699713,2,
2019/2/21,40.6020465,43.1246415,40.47885,41.4702885,24074787,1716145065,3.896825,1.858791,2,
2019/2/22,41.41749,45.617904,40.760442,45.617904,26821682,1999161114,4.341447,10.00141,2,
2019/2/25,50.182041,50.182041,50.182041,50.182041,6614648,565816990,1.070669,10.00514,2,
2019/2/26,55.1744325,55.1744325,50.428434,51.03855,63460397,5744226415,10.271911,1.706803,2,
2019/2/27,51.1265475,52.786767,49.2786,50.4343005,38768243,3371154779,6.275157,-1.183907,2,
2019/2/28,49.98258,51.3494745,48.750615,50.7041595,23683935,2023998772,3.83356,0.535069,2,
2019/3/1,51.331875,53.784072,50.158575,51.7835955,31164919,2750412300,5.044457,2.128886,2,
2019/3/4,52.739835,54.969105,50.874288,51.8070615,39451400,3525929165,6.385735,0.045317,2,
2019/3/5,50.5398975,51.6076005,50.158575,51.402273,24035066,2087152472,3.890396,-0.781333,2,
2019/3/6,51.5020035,52.962762,50.745225,52.622505,32448788,2875576957,5.252269,2.373881,2,
2019/3/7,51.6252,57.8847555,50.92122,53.913135,45525543,4170332574,7.368916,2.452625,2,b
2019/3/8,49.571925,52.997961,49.571925,49.5895245,35406371,3080916315,5.730993,-8.019589,2,
2019/3/11,50.287638,51.6779985,49.63059,50.979885,23396247,2024762928,3.786994,2.803742,2,
2019/3/12,51.0444165,56.0778735,51.03855,55.9018785,50814388,4759728139,8.224986,9.654775,2,
2019/3/13,55.73175,55.73175,51.03855,51.7014645,36793937,3321923680,5.955589,-7.513909,2,
2019/3/14,50.68656,50.68656,47.5127835,48.398625,29794419,2485374399,4.822624,-6.388287,2,
2019/3/15,48.92661,49.74792,46.826403,47.624247,22360994,1841304619,3.619425,-1.6,2,
2019/3/18,47.7239775,49.208202,46.568277,49.090872,21176642,1746354884,3.427722,3.079576,2,f
2019/3/19,49.571925,50.510565,48.57462,49.5543255,18195021,1538392466,2.945107,0.944074,2,
2019/3/20,49.4721945,50.745225,48.398625,49.208202,16594637,1398384093,2.686063,-0.698477,2,
2019/3/21,49.39593,52.3819785,49.3900635,51.531336,29071329,2542900387,4.705582,4.721029,2,
2019/3/22,51.554802,51.74253,49.454595,50.6806935,15939790,1373290342,2.580067,-1.650725,2,
2019/3/25,49.2492675,49.8124515,48.5218215,48.6860835,16010127,1338589422,2.591452,-3.935642,2,
2019/3/26,49.2727335,49.665789,48.4631565,48.961809,15833642,1324628734,2.562886,0.566335,2,
2019/3/27,49.2786,49.4369955,46.932,47.5127835,17715960,1441520728,2.867564,-2.959503,2,
2019/3/28,47.319189,48.80928,46.978932,47.63598,11652187,955654365,1.886062,0.25929,2,
2019/3/29,48.1053,51.496137,48.1053,51.367074,25629623,2186029914,4.148496,7.832513,2,
2019/4/1,56.506128,56.506128,54.042198,56.494395,39543415,3737239312,6.400629,9.981733,2,
2019/4/2,56.506128,61.7097135,55.203765,57.1338435,44492300,4416606208,7.201672,1.131876,2,
2019/4/3,56.4767955,60.237222,56.4298635,58.711932,26152253,2616322963,4.233091,2.762093,2,
2019/4/4,58.665,58.665,56.5002615,57.0986445,21094296,2062709651,3.414393,-2.747802,2,b
2019/4/8,57.9316875,58.8585945,55.321095,58.07835,30223458,2939241895,4.892069,1.71581,2,
2019/4/9,56.90505,57.13971,54.816576,55.5146895,24297859,2310679330,3.932932,-4.414144,2,
2019/4/10,54.581916,54.8576415,52.857165,53.5670115,22451306,2054099605,3.634043,-3.508401,2,
2019/4/11,53.9718,54.851775,53.396883,53.924868,17601446,1622417876,2.849029,0.668055,2,
2019/4/12,53.690208,54.617115,53.26782,53.9718,12677074,1166133116,2.051953,0.087034,2,
2019/4/15,55.203765,55.438425,52.2294495,52.458243,16110550,1476014740,2.607707,-2.80435,2,
2019/4/16,51.918525,53.490747,51.015084,53.209155,21144340,1877922401,3.422493,1.431446,2,
2019/4/17,52.821966,53.561145,52.32918,52.868898,12413145,1118440852,2.009233,-0.639464,2,
2019/4/18,53.0624925,53.0624925,51.7718625,51.801195,10654618,949126874,1.724592,-2.019529,2,
2019/4/19,51.97719,53.572878,51.97719,52.951029,13371530,1206296393,2.16436,2.219704,2,
2019/4/22,53.0038275,53.0742255,50.862555,50.9036205,16519740,1451580112,2.67394,-3.866614,2,
2019/4/23,50.6806935,51.801195,49.794852,50.7041595,15711283,1357650573,2.54308,-0.391836,2,
2019/4/24,51.144147,53.1328905,50.979885,53.03316,20967234,1865136111,3.393826,4.593314,2,
2019/4/25,52.505175,53.3558175,50.850822,50.9036205,17745111,1578806235,2.872283,-4.015492,2,
2019/4/26,50.5281645,51.918525,50.041245,50.3873685,14952107,1295114199,2.420198,-1.014172,2,
2019/4/29,50.393235,50.7158925,47.8765065,48.4162245,19927201,1664248228,3.225483,-3.911981,2,
2019/4/30,48.422091,49.2375345,47.9821035,48.7212825,11394642,945756448,1.844375,0.630079,2,
2019/5/6,45.512307,47.002398,43.8520875,43.8520875,23399553,1800261309,3.787529,-9.993983,2,
2019/5/7,44.2275435,45.019521,42.82545,44.5560675,16618646,1253372530,2.689949,1.605347,2,f
2019/5/8,43.52943,46.34535,43.236105,45.0723195,15621525,1198704174,2.528552,1.158663,2,
2019/5/9,45.0723195,46.497879,44.878725,45.7762995,14707303,1152602476,2.380573,1.561886,2,
2019/5/10,46.932,49.618857,46.169355,48.9794085,27094594,2218307765,4.385621,6.997307,2,
2019/5/13,48.281295,49.571925,47.682912,48.328227,15280882,1267644142,2.473414,-1.329501,2,
2019/5/14,47.811975,49.384197,47.811975,48.7799475,14797351,1231641363,2.395148,0.934698,2,
2019/5/15,49.75984,51.865064,49.08616832,50.9846976,18838678,1243444616,2.345608,4.51977,2,
2019/5/16,50.34164736,50.8315904,49.38472736,49.4919024,16479366,1071905384,2.05185,-2.927923,2,
2019/5/17,49.9129472,50.70144928,47.50916416,48.04503936,21109684,1361372385,2.628372,-2.923439,2,
2019/5/20,48.04503936,49.2622416,47.33309088,48.79526464,16695210,1057548035,2.078725,1.561509,2,
2019/5/21,48.74933248,50.27274912,47.6163392,49.62204352,19400093,1250335754,2.41551,1.69438,2,
2019/5/22,49.62204352,50.142608,49.1091344,49.95887936,13796342,894980368,1.717786,0.678807,2,
2019/5/23,49.9129472,49.9129472,47.20294976,47.6928928,18822641,1185631529,2.343612,-4.535707,2,
2019/5/24,47.463232,48.6498128,47.17998368,47.1952944,12230788,761392718,1.522858,-1.043335,2,
2019/5/27,47.74648032,49.3005184,46.9273568,48.97133792,19160051,1210593937,2.385623,3.763179,2,
2019/5/28,49.19334336,49.69859712,48.46608416,49.377072,16457138,1055674795,2.049082,0.828511,2,
2019/5/29,48.96368256,49.50721312,48.54263776,48.82588608,10811620,692301159,1.346158,-1.116281,2,
2019/5/30,48.36656448,48.5732592,47.3484016,47.73882496,11356993,708425016,1.414062,-2.2264,2,
2019/5/31,47.9991072,48.71105568,47.62399456,47.72351424,11443758,719634637,1.424865,-0.032073,2,
2019/6/3,48.228768,48.43546272,47.14936224,47.39433376,11276321,703046248,1.404018,-0.689766,2,
2019/6/4,47.44026592,47.5780624,44.68433632,45.41925088,21989586,1313484107,2.737929,-4.167336,2,
2019/6/5,45.93981536,46.82783712,45.6259456,46.0469904,13400402,807837652,1.668487,1.3821,2,
2019/6/6,45.92450464,46.6211424,45.54173664,45.80201888,11949332,718666405,1.487814,-0.532003,2,
2019/6/10,45.79436352,46.46037984,44.401088,45.6642224,12728797,757760246,1.584866,-0.300853,2,
